,x,y,cat
0,-0.7760096679182241,-0.8722101845919354,0
1,-0.730344404976764,1.843880245991072,0
2,-0.6922856145021389,1.005216065304006,0
3,-0.9321383146326219,-1.595519473010235,0
4,-0.7934626638760625,1.7871815430006541,0
5,-0.7333370059149378,-0.41844875830751826,0
6,-0.7499601674379155,-1.9154634800717871,0
7,-0.8133572603950232,1.8339558573656949,0
8,-0.6500323824876685,1.4177796598709587,0
9,-0.6645304130392635,-1.5121306195799722,0
10,-0.8031548454926443,1.513012886662234,0
11,-0.915021337444489,0.49522923410425035,0
12,-0.9047815550975917,0.23706571868747783,0
13,-0.6937035058102896,0.42646959696342224,0
14,-0.693492963713098,-1.624301479194291,0
15,-0.5798234876569945,-1.399797631545102,0
16,-0.7946763985929861,1.3218951178568332,0
17,-0.9384389469206884,0.631070887472291,0
18,-0.6719813824086504,0.21024819158853258,0
19,-0.5837606253832517,-1.1076030695808021,0
20,-0.8114986799868558,0.3377830262119512,0
21,-0.5613671810535925,0.16930509923767056,0
22,-0.5665146223893813,1.985971516893633,0
23,-0.5715941017595016,-1.9971735494333607,0
24,-0.7323815683067112,-0.0403697753380543,0
25,-0.7220067939274033,-0.6797704004780556,0
26,-0.9320034447186399,1.7843551842654506,0
27,-0.840594699053721,-1.348753719325542,0
28,-0.69348113438145,-1.05058430054976,0
29,-0.9596023002897802,-0.28240546748990125,0
30,-0.9988988054259782,-1.3778887155262676,0
31,-0.9309043960631327,-1.7603810495796792,0
32,-0.9126468523689077,0.655707040550713,0
33,-0.6840581304468074,-1.2727374040663033,0
34,-0.5549545685429381,0.9044104059785956,0
35,-0.8194008861601244,-1.9574503041045328,0
36,-0.6865662997845337,1.3296022733240394,0
37,-0.8163536205875124,1.2440373301540033,0
38,-0.7470612294169954,1.2907504010553748,0
39,-0.6453016375807895,0.05092186125798026,0
40,-0.5753574275963906,0.7868773561557756,0
41,-0.9512644389555949,-0.5478639747093457,0
42,-0.6390075233949616,-1.3884875283624738,0
43,-0.9099374736479768,1.255285243421044,0
44,-0.6508998765859951,0.32102631757629885,0
45,-0.9614787159089567,-1.577582365813297,0
46,-0.9791828577445671,1.7320523580853857,0
47,-0.6379576680658015,-0.8415858382391037,0
48,-0.6546277302078293,0.5830436397916201,0
49,-0.6574780573543648,0.9555086393841039,0
50,-0.8229592647026833,0.7474103415094895,0
51,-0.9503806273896005,1.2952312115433116,0
52,-0.5207825807888358,-1.758056628539562,0
53,-0.6353516636104602,1.4437021146877331,0
54,-0.5478447071686388,0.6970555970175338,0
55,-0.8327446836990356,1.8302574719450169,0
56,-0.9276589800837466,1.19211944633571,0
57,-0.8172963469846419,-1.3699857012782055,0
58,-0.8776443927606176,1.003875839711883,0
59,-0.7820675660832528,-0.7885528051515944,0
60,-0.7786511285688491,-0.6295224008139715,0
61,-0.6149363218500162,1.692998186924954,0
62,-0.9221232779902839,-1.077642533592189,0
63,-0.6916077332142596,0.5708209650469795,0
64,-0.5047742185532237,-1.619869810188015,0
65,-0.992347709124769,-1.0976179209941463,0
66,-0.6908585406295231,-1.0983295536231457,0
67,-0.5943283083868326,-0.8165756515870841,0
68,-0.70424666507876,0.4616201730891847,0
69,-0.6768383500270961,1.3975102824698493,0
70,-0.9569700212303227,-1.771707190359364,0
71,-0.9797559469702521,-0.12062016656699415,0
72,-0.5099476747568412,1.6144416088473528,0
73,-0.7221278877716781,-1.134751409957012,0
74,-0.6379732898514834,0.4670759304163532,0
75,-0.6217499614890103,0.7916072794505986,0
76,-0.5555312721336698,-1.4670850850920396,0
77,-0.9725265862689774,-0.004498362459673277,0
78,-0.6177865564020624,-0.14866496658941797,0
79,-0.5931824805134289,1.8888079591236209,0
80,-0.6960849426706497,1.298338039914813,0
81,-0.6505406314917013,1.5072246609731499,0
82,-0.7178316432705799,-1.3788572923400326,0
83,-0.8420147105722143,0.35751363092670907,0
84,-0.7894989280854185,0.8673237929903514,0
85,-0.9522797133202174,1.2670784120427472,0
86,-0.6197294984718501,-1.3461102574046517,0
87,-0.9394369056013305,-0.11545921966629269,0
88,-0.8941765394313619,-0.3967970840935471,0
89,-0.82153815790985,-0.28257773873461645,0
90,-0.9399094030209852,-0.25500524340537556,0
91,-0.5139038253300383,0.4543069849076615,0
92,-0.6340335355735052,-1.2968794765603295,0
93,-0.5215652214191604,-0.7387712017049486,0
94,-0.5403984826455411,0.7180058336083541,0
95,-0.8306507334666763,0.012161674603671901,0
96,-0.9358372791165075,-1.9502596808334838,0
97,-0.8888671788105168,-1.420816891288303,0
98,-0.6324422759390902,0.42961615773569983,0
99,-0.8084703106001162,-0.19072682521278672,0
100,-0.5539182404295113,-0.34128697965498445,0
101,-0.5171088617343067,-1.702742268445601,0
102,-0.6330962270167162,1.340628628602,0
103,-0.5816113260115217,-1.2675316032558386,0
104,-0.7214935041534234,-1.149883967744295,0
105,-0.6105716475914691,-0.872036021090473,0
106,-0.8189062533202274,-0.7694188127251302,0
107,-0.9976326348212528,0.7216354248196017,0
108,-0.525135541331446,1.3268878912114666,0
109,-0.6874755430865036,1.8496217279041303,0
110,-0.5748691540793163,1.0033261928398716,0
111,-0.7283862243806087,-0.42111743848180483,0
112,-0.7241213799447772,1.9449545897856981,0
113,-0.5614728447132882,0.0936313611361177,0
114,-0.7504514385695071,0.46058995199795083,0
115,-0.6037768536783112,0.08865899434000868,0
116,-0.8503767130784141,-0.9002771447810964,0
117,-0.74279451523709,1.3783134151974923,0
118,-0.6006146204096562,-0.9093013775716692,0
119,-0.866215524858359,-0.663806874662769,0
120,-0.5945942518690548,-1.3206556095570186,0
121,-0.6886256044853274,-1.3502486441322943,0
122,-0.9923660637533789,-0.9188621452278789,0
123,-0.838462971374315,-0.7448456619502513,0
124,-0.5618707530832754,1.0855592090731645,0
125,-0.9711399807761063,0.7039498299260218,0
126,-0.7998056387514929,1.304361514847209,0
127,-0.8903000102109583,0.37650308021798695,0
128,-0.7262145809641576,1.4718907117957185,0
129,-0.9240035396528891,-0.04692478895448282,0
130,-0.8880393527146448,0.3927925050191252,0
131,-0.707261766706238,-0.4405912511021315,0
132,-0.5561217242616048,-1.6222303332079169,0
133,-0.8152251522979197,0.1140135174394521,0
134,-0.8886191820468099,1.5391704214097675,0
135,-0.6027674912082892,0.32800019010452264,0
136,-0.9773521239029639,0.17593454742643688,0
137,-0.6753907857447461,0.7135437875970774,0
138,-0.5303485569237226,-1.4020039589417879,0
139,-0.7671050950496616,-0.2996706367506814,0
140,-0.9299609249338336,-0.8957835385689021,0
141,-0.5787836191924169,1.044087055480741,0
142,-0.7570036332770704,0.7654575594953212,0
143,-0.8044653602215303,1.768135726798814,0
144,-0.9030260064917487,0.4343499403069009,0
145,-0.9520857305748172,0.16885643698291375,0
146,-0.9587133571359057,-1.2706662107239173,0
147,-0.6368262652176855,0.9822079694869363,0
148,-0.950071220191181,1.0865094466827658,0
